entityId,email,city,amount,status,orderDate,record_id
TRANSACTIONS-00000576,brittney04@example.org,Hansonmouth,4112.26,ok,,S2-000001087
TRANSACTIONS-00000386,gerlachhans-josef@example.org,Backnang,922.63,new,2025-03-17,S2-000001088
TRANSACTIONS-00000115,natalijastey@example.net,Pascalboeuf,2681.89,new,2025-12-30,S2-000001089
TRANSACTIONS-00000450,claudine98@example.com,Passau,3288.64,error,2025-05-08,S2-000001090
TRANSACTIONS-00000801,twilson@example.org,Hagenow,3598.21,ok,2025-09-05,S2-000001091
TRANSACTIONS-00000389,jacquetantoine@example.com,Riesa,2004.14,new,2026-01-24,S2-000001092
TRANSACTIONS-00000589,timotheemercier@example.net,Saint Timothée-les-Bains,1943.84,ok,2025-03-09,S2-000001093
TRANSACTIONS-00000428,fstewart@example.net,Saint Anne,1612.29,,2025-03-11,S2-000001094
TRANSACTIONS-00000147,xblot@example.org,East Ryanfurt,1194.19,ok,2025-03-28,S2-000001095
TRANSACTIONS-00000712,xharvey@example.com,Regen,4310.69,error,2025-12-23,S2-000001096
TRANSACTIONS-00000626,hoconnor@example.com,Port Monica,2968.74,ok,2025-11-15,S2-000001097
TRANSACTIONS-00000463,sritter@example.net,Säckingen,466.95,new,2025-11-04,S2-000001098
TRANSACTIONS-00000426,ebooth@example.com,West Tara,403.13,new,2025-09-10,S2-000001099
